bay_id,db_read_time,status,date,hour,min,dow,dayOfWeek
1001,2021-08-08 17:31:23,Unoccupied,2021-08-08,17,31,6,Sun
1002,2021-08-08 17:46:23,Unoccupied,2021-08-08,17,46,6,Sun
1000,2021-08-08 18:46:23,Unoccupied,2021-08-08,18,46,6,Sun
1003,2021-08-08 19:01:23,Unoccupied,2021-08-08,19,1,6,Sun
1000,2021-08-08 19:16:23,Unoccupied,2021-08-08,19,16,6,Sun
999,2021-08-08 19:46:23,Unoccupied,2021-08-08,19,46,6,Sun
1005,2021-08-08 20:01:23,Unoccupied,2021-08-08,20,1,6,Sun
1003,2021-08-08 20:16:23,Present,2021-08-08,20,16,6,Sun
1001,2021-08-08 20:31:23,Unoccupied,2021-08-08,20,31,6,Sun
999,2021-08-08 21:01:23,Present,2021-08-08,21,1,6,Sun
1005,2021-08-08 21:16:23,Unoccupied,2021-08-08,21,16,6,Sun
1002,2021-08-08 21:31:23,Unoccupied,2021-08-08,21,31,6,Sun
1002,2021-08-08 21:46:23,Unoccupied,2021-08-08,21,46,6,Sun
1000,2021-08-08 22:01:23,Present,2021-08-08,22,1,6,Sun
998,2021-08-08 22:16:23,Present,2021-08-08,22,16,6,Sun
1000,2021-08-08 22:31:23,Unoccupied,2021-08-08,22,31,6,Sun
1001,2021-08-08 23:01:23,Unoccupied,2021-08-08,23,1,6,Sun
1004,2021-08-08 23:16:23,Unoccupied,2021-08-08,23,16,6,Sun
998,2021-08-08 23:46:23,Present,2021-08-08,23,46,6,Sun
1000,2021-08-09 00:01:23,Unoccupied,2021-08-09,0,1,0,Mon
1000,2021-08-09 00:16:23,Unoccupied,2021-08-09,0,16,0,Mon
1005,2021-08-09 00:31:23,Unoccupied,2021-08-09,0,31,0,Mon
1002,2021-08-09 00:46:23,Unoccupied,2021-08-09,0,46,0,Mon
999,2021-08-09 01:01:23,Present,2021-08-09,1,1,0,Mon
998,2021-08-09 01:16:23,Present,2021-08-09,1,16,0,Mon
998,2021-08-09 01:31:23,Unoccupied,2021-08-09,1,31,0,Mon
1000,2021-08-09 02:01:23,Unoccupied,2021-08-09,2,1,0,Mon
1005,2021-08-09 02:16:23,Unoccupied,2021-08-09,2,16,0,Mon
1002,2021-08-09 02:31:23,Unoccupied,2021-08-09,2,31,0,Mon
1001,2021-08-09 03:01:23,Present,2021-08-09,3,1,0,Mon
1002,2021-08-09 03:16:23,Present,2021-08-09,3,16,0,Mon
1005,2021-08-09 03:31:23,Unoccupied,2021-08-09,3,31,0,Mon
998,2021-08-09 03:46:23,Present,2021-08-09,3,46,0,Mon
1004,2021-08-09 04:16:23,Unoccupied,2021-08-09,4,16,0,Mon
1001,2021-08-09 04:46:23,Unoccupied,2021-08-09,4,46,0,Mon
1000,2021-08-09 05:01:23,Unoccupied,2021-08-09,5,1,0,Mon
999,2021-08-09 05:31:23,Unoccupied,2021-08-09,5,31,0,Mon
999,2021-08-09 05:46:23,Present,2021-08-09,5,46,0,Mon
1005,2021-08-09 06:01:23,Present,2021-08-09,6,1,0,Mon
1005,2021-08-09 07:01:23,Present,2021-08-09,7,1,0,Mon
1004,2021-08-09 07:16:23,Unoccupied,2021-08-09,7,16,0,Mon
1002,2021-08-09 07:31:23,Present,2021-08-09,7,31,0,Mon
1002,2021-08-09 08:01:23,Present,2021-08-09,8,1,0,Mon
1001,2021-08-09 08:31:23,Present,2021-08-09,8,31,0,Mon
1004,2021-08-09 08:46:23,Present,2021-08-09,8,46,0,Mon
1000,2021-08-09 09:01:23,Present,2021-08-09,9,1,0,Mon
1004,2021-08-09 09:16:23,Unoccupied,2021-08-09,9,16,0,Mon
1005,2021-08-09 09:46:23,Unoccupied,2021-08-09,9,46,0,Mon
1000,2021-08-09 10:31:23,Present,2021-08-09,10,31,0,Mon
1000,2021-08-09 10:46:23,Present,2021-08-09,10,46,0,Mon
1004,2021-08-09 11:01:23,Present,2021-08-09,11,1,0,Mon
1005,2021-08-09 11:16:23,Unoccupied,2021-08-09,11,16,0,Mon
1002,2021-08-09 11:31:23,Present,2021-08-09,11,31,0,Mon
1005,2021-08-09 11:46:23,Unoccupied,2021-08-09,11,46,0,Mon
1002,2021-08-09 12:01:23,Present,2021-08-09,12,1,0,Mon
999,2021-08-09 12:16:23,Unoccupied,2021-08-09,12,16,0,Mon
1005,2021-08-09 12:31:23,Unoccupied,2021-08-09,12,31,0,Mon
998,2021-08-09 12:46:23,Present,2021-08-09,12,46,0,Mon
1004,2021-08-09 13:01:23,Unoccupied,2021-08-09,13,1,0,Mon
1004,2021-08-09 13:46:23,Unoccupied,2021-08-09,13,46,0,Mon
1002,2021-08-09 14:01:23,Present,2021-08-09,14,1,0,Mon
999,2021-08-09 14:31:23,Unoccupied,2021-08-09,14,31,0,Mon
998,2021-08-09 15:01:23,Unoccupied,2021-08-09,15,1,0,Mon
1003,2021-08-09 15:31:23,Present,2021-08-09,15,31,0,Mon
1000,2021-08-09 15:46:23,Unoccupied,2021-08-09,15,46,0,Mon
999,2021-08-09 16:16:23,Present,2021-08-09,16,16,0,Mon
1005,2021-08-09 16:31:23,Unoccupied,2021-08-09,16,31,0,Mon
1004,2021-08-09 16:46:23,Unoccupied,2021-08-09,16,46,0,Mon
999,2021-08-09 17:01:23,Unoccupied,2021-08-09,17,1,0,Mon
1004,2021-08-09 17:16:23,Unoccupied,2021-08-09,17,16,0,Mon
1001,2021-08-09 17:31:23,Unoccupied,2021-08-09,17,31,0,Mon
1002,2021-08-09 17:46:23,Unoccupied,2021-08-09,17,46,0,Mon
1002,2021-08-09 18:01:23,Present,2021-08-09,18,1,0,Mon
1002,2021-08-09 18:16:23,Present,2021-08-09,18,16,0,Mon
1001,2021-08-09 18:31:23,Unoccupied,2021-08-09,18,31,0,Mon
999,2021-08-09 18:46:23,Unoccupied,2021-08-09,18,46,0,Mon
999,2021-08-09 19:16:23,Present,2021-08-09,19,16,0,Mon
1001,2021-08-09 19:31:23,Unoccupied,2021-08-09,19,31,0,Mon
1001,2021-08-09 19:46:23,Unoccupied,2021-08-09,19,46,0,Mon
999,2021-08-09 20:01:23,Unoccupied,2021-08-09,20,1,0,Mon
1000,2021-08-09 20:16:23,Present,2021-08-09,20,16,0,Mon
1001,2021-08-09 20:31:23,Present,2021-08-09,20,31,0,Mon
999,2021-08-09 20:46:23,Present,2021-08-09,20,46,0,Mon
1000,2021-08-09 21:01:23,Present,2021-08-09,21,1,0,Mon
1004,2021-08-09 21:16:23,Unoccupied,2021-08-09,21,16,0,Mon
1003,2021-08-09 21:31:23,Unoccupied,2021-08-09,21,31,0,Mon
1002,2021-08-09 21:46:23,Unoccupied,2021-08-09,21,46,0,Mon
1000,2021-08-09 22:16:23,Unoccupied,2021-08-09,22,16,0,Mon
1000,2021-08-09 22:31:23,Unoccupied,2021-08-09,22,31,0,Mon
1004,2021-08-09 22:46:23,Present,2021-08-09,22,46,0,Mon
998,2021-08-09 23:31:23,Present,2021-08-09,23,31,0,Mon
1001,2021-08-09 23:46:23,Present,2021-08-09,23,46,0,Mon
998,2021-08-10 00:16:23,Unoccupied,2021-08-10,0,16,1,Tue
1003,2021-08-10 00:46:23,Unoccupied,2021-08-10,0,46,1,Tue
1000,2021-08-10 02:01:23,Present,2021-08-10,2,1,1,Tue
1004,2021-08-10 02:16:23,Present,2021-08-10,2,16,1,Tue
999,2021-08-10 02:31:23,Unoccupied,2021-08-10,2,31,1,Tue
1004,2021-08-10 02:46:23,Unoccupied,2021-08-10,2,46,1,Tue
1002,2021-08-10 03:01:23,Present,2021-08-10,3,1,1,Tue
1001,2021-08-10 03:16:23,Present,2021-08-10,3,16,1,Tue
999,2021-08-10 03:31:23,Present,2021-08-10,3,31,1,Tue
1002,2021-08-10 03:46:23,Present,2021-08-10,3,46,1,Tue
1004,2021-08-10 04:01:23,Present,2021-08-10,4,1,1,Tue
1003,2021-08-10 04:16:23,Unoccupied,2021-08-10,4,16,1,Tue
998,2021-08-10 04:46:23,Present,2021-08-10,4,46,1,Tue
1002,2021-08-10 05:01:23,Unoccupied,2021-08-10,5,1,1,Tue
1003,2021-08-10 05:16:23,Unoccupied,2021-08-10,5,16,1,Tue
1000,2021-08-10 05:31:23,Unoccupied,2021-08-10,5,31,1,Tue
999,2021-08-10 05:46:23,Unoccupied,2021-08-10,5,46,1,Tue
1005,2021-08-10 06:16:23,Unoccupied,2021-08-10,6,16,1,Tue
1001,2021-08-10 06:46:23,Present,2021-08-10,6,46,1,Tue
998,2021-08-10 07:16:23,Present,2021-08-10,7,16,1,Tue
1000,2021-08-10 07:31:23,Unoccupied,2021-08-10,7,31,1,Tue
1005,2021-08-10 07:46:23,Present,2021-08-10,7,46,1,Tue
1001,2021-08-10 08:01:23,Unoccupied,2021-08-10,8,1,1,Tue
1000,2021-08-10 08:16:23,Present,2021-08-10,8,16,1,Tue
1003,2021-08-10 09:01:23,Present,2021-08-10,9,1,1,Tue
999,2021-08-10 09:16:23,Present,2021-08-10,9,16,1,Tue
1005,2021-08-10 09:31:23,Unoccupied,2021-08-10,9,31,1,Tue
998,2021-08-10 09:46:23,Present,2021-08-10,9,46,1,Tue
1000,2021-08-10 10:01:23,Present,2021-08-10,10,1,1,Tue
1003,2021-08-10 10:31:23,Present,2021-08-10,10,31,1,Tue
999,2021-08-10 11:01:23,Unoccupied,2021-08-10,11,1,1,Tue
1002,2021-08-10 11:16:23,Unoccupied,2021-08-10,11,16,1,Tue
999,2021-08-10 11:31:23,Present,2021-08-10,11,31,1,Tue
1002,2021-08-10 11:46:23,Unoccupied,2021-08-10,11,46,1,Tue
1001,2021-08-10 12:01:23,Unoccupied,2021-08-10,12,1,1,Tue
998,2021-08-10 12:16:23,Unoccupied,2021-08-10,12,16,1,Tue
998,2021-08-10 13:01:23,Present,2021-08-10,13,1,1,Tue
1005,2021-08-10 13:16:23,Unoccupied,2021-08-10,13,16,1,Tue
999,2021-08-10 13:31:23,Unoccupied,2021-08-10,13,31,1,Tue
999,2021-08-10 13:46:23,Present,2021-08-10,13,46,1,Tue
1002,2021-08-10 14:01:23,Present,2021-08-10,14,1,1,Tue
1001,2021-08-10 14:16:23,Unoccupied,2021-08-10,14,16,1,Tue
999,2021-08-10 14:46:23,Unoccupied,2021-08-10,14,46,1,Tue
1001,2021-08-10 15:16:23,Unoccupied,2021-08-10,15,16,1,Tue
1001,2021-08-10 15:31:23,Present,2021-08-10,15,31,1,Tue
1004,2021-08-10 15:46:23,Present,2021-08-10,15,46,1,Tue
1003,2021-08-10 16:01:23,Unoccupied,2021-08-10,16,1,1,Tue
1000,2021-08-10 16:16:23,Unoccupied,2021-08-10,16,16,1,Tue
998,2021-08-10 16:31:23,Present,2021-08-10,16,31,1,Tue
1004,2021-08-10 16:46:23,Present,2021-08-10,16,46,1,Tue
1002,2021-08-10 17:01:23,Present,2021-08-10,17,1,1,Tue
1004,2021-08-10 17:16:23,Unoccupied,2021-08-10,17,16,1,Tue
1005,2021-08-10 17:31:23,Present,2021-08-10,17,31,1,Tue
1000,2021-08-10 18:01:23,Present,2021-08-10,18,1,1,Tue
1005,2021-08-10 18:16:23,Unoccupied,2021-08-10,18,16,1,Tue
1000,2021-08-10 18:31:23,Present,2021-08-10,18,31,1,Tue
1000,2021-08-10 18:46:23,Present,2021-08-10,18,46,1,Tue
1002,2021-08-10 19:01:23,Unoccupied,2021-08-10,19,1,1,Tue
1004,2021-08-10 19:16:23,Unoccupied,2021-08-10,19,16,1,Tue
999,2021-08-10 19:31:23,Present,2021-08-10,19,31,1,Tue
1002,2021-08-10 19:46:23,Present,2021-08-10,19,46,1,Tue
1002,2021-08-10 20:01:23,Unoccupied,2021-08-10,20,1,1,Tue
999,2021-08-10 20:16:23,Unoccupied,2021-08-10,20,16,1,Tue
998,2021-08-10 20:31:23,Present,2021-08-10,20,31,1,Tue
999,2021-08-10 20:46:23,Present,2021-08-10,20,46,1,Tue
1003,2021-08-10 21:46:23,Present,2021-08-10,21,46,1,Tue
998,2021-08-10 22:16:23,Present,2021-08-10,22,16,1,Tue
999,2021-08-10 22:31:23,Present,2021-08-10,22,31,1,Tue
1001,2021-08-10 22:46:23,Unoccupied,2021-08-10,22,46,1,Tue
1000,2021-08-10 23:01:23,Present,2021-08-10,23,1,1,Tue
999,2021-08-10 23:16:23,Unoccupied,2021-08-10,23,16,1,Tue
1005,2021-08-10 23:46:23,Unoccupied,2021-08-10,23,46,1,Tue
1005,2021-08-11 00:01:23,Present,2021-08-11,0,1,2,Wed
1002,2021-08-11 00:16:23,Present,2021-08-11,0,16,2,Wed
998,2021-08-11 00:31:23,Present,2021-08-11,0,31,2,Wed
1004,2021-08-11 00:46:23,Present,2021-08-11,0,46,2,Wed
1003,2021-08-11 01:01:23,Present,2021-08-11,1,1,2,Wed
998,2021-08-11 02:01:23,Unoccupied,2021-08-11,2,1,2,Wed
1000,2021-08-11 02:16:23,Present,2021-08-11,2,16,2,Wed
1000,2021-08-11 02:31:23,Present,2021-08-11,2,31,2,Wed
1000,2021-08-11 02:46:23,Present,2021-08-11,2,46,2,Wed
998,2021-08-11 03:01:23,Present,2021-08-11,3,1,2,Wed
1001,2021-08-11 03:16:23,Unoccupied,2021-08-11,3,16,2,Wed
1003,2021-08-11 03:31:23,Present,2021-08-11,3,31,2,Wed
1004,2021-08-11 04:01:23,Unoccupied,2021-08-11,4,1,2,Wed
1001,2021-08-11 04:16:23,Unoccupied,2021-08-11,4,16,2,Wed
1003,2021-08-11 04:31:23,Unoccupied,2021-08-11,4,31,2,Wed
1003,2021-08-11 04:46:23,Unoccupied,2021-08-11,4,46,2,Wed
1002,2021-08-11 05:01:23,Present,2021-08-11,5,1,2,Wed
999,2021-08-11 05:16:23,Present,2021-08-11,5,16,2,Wed
1004,2021-08-11 05:31:23,Unoccupied,2021-08-11,5,31,2,Wed
1002,2021-08-11 06:16:23,Unoccupied,2021-08-11,6,16,2,Wed
1000,2021-08-11 06:31:23,Unoccupied,2021-08-11,6,31,2,Wed
1003,2021-08-11 07:01:23,Present,2021-08-11,7,1,2,Wed
1003,2021-08-11 07:31:23,Unoccupied,2021-08-11,7,31,2,Wed
1004,2021-08-11 07:46:23,Present,2021-08-11,7,46,2,Wed
1001,2021-08-11 08:31:23,Unoccupied,2021-08-11,8,31,2,Wed
1002,2021-08-11 08:46:23,Present,2021-08-11,8,46,2,Wed
1000,2021-08-11 09:01:23,Present,2021-08-11,9,1,2,Wed
1002,2021-08-11 09:16:23,Unoccupied,2021-08-11,9,16,2,Wed
1005,2021-08-11 09:31:23,Unoccupied,2021-08-11,9,31,2,Wed
1000,2021-08-11 10:01:23,Present,2021-08-11,10,1,2,Wed
999,2021-08-11 10:16:23,Unoccupied,2021-08-11,10,16,2,Wed
1003,2021-08-11 10:31:23,Present,2021-08-11,10,31,2,Wed
1004,2021-08-11 10:46:23,Present,2021-08-11,10,46,2,Wed
998,2021-08-11 11:01:23,Unoccupied,2021-08-11,11,1,2,Wed
1001,2021-08-11 11:16:23,Present,2021-08-11,11,16,2,Wed
1001,2021-08-11 11:31:23,Unoccupied,2021-08-11,11,31,2,Wed
1004,2021-08-11 11:46:23,Unoccupied,2021-08-11,11,46,2,Wed
1000,2021-08-11 12:01:23,Present,2021-08-11,12,1,2,Wed
998,2021-08-11 12:31:23,Unoccupied,2021-08-11,12,31,2,Wed
1002,2021-08-11 12:46:23,Present,2021-08-11,12,46,2,Wed
1003,2021-08-11 13:01:23,Present,2021-08-11,13,1,2,Wed
1004,2021-08-11 13:16:23,Present,2021-08-11,13,16,2,Wed
999,2021-08-11 13:31:23,Present,2021-08-11,13,31,2,Wed
1001,2021-08-11 13:46:23,Present,2021-08-11,13,46,2,Wed
1003,2021-08-11 14:01:23,Unoccupied,2021-08-11,14,1,2,Wed
1005,2021-08-11 14:16:23,Present,2021-08-11,14,16,2,Wed
1005,2021-08-11 14:31:23,Unoccupied,2021-08-11,14,31,2,Wed
1000,2021-08-11 14:46:23,Unoccupied,2021-08-11,14,46,2,Wed
1000,2021-08-11 15:01:23,Unoccupied,2021-08-11,15,1,2,Wed
1001,2021-08-11 15:16:23,Unoccupied,2021-08-11,15,16,2,Wed
1005,2021-08-11 16:01:23,Unoccupied,2021-08-11,16,1,2,Wed
999,2021-08-11 16:16:23,Present,2021-08-11,16,16,2,Wed
1005,2021-08-11 16:31:23,Present,2021-08-11,16,31,2,Wed
1004,2021-08-11 16:46:23,Present,2021-08-11,16,46,2,Wed
1004,2021-08-11 17:01:23,Present,2021-08-11,17,1,2,Wed
998,2021-08-11 17:16:23,Unoccupied,2021-08-11,17,16,2,Wed
1000,2021-08-11 18:01:23,Present,2021-08-11,18,1,2,Wed
1004,2021-08-11 18:16:23,Present,2021-08-11,18,16,2,Wed
1005,2021-08-11 18:31:23,Present,2021-08-11,18,31,2,Wed
1005,2021-08-11 19:16:23,Present,2021-08-11,19,16,2,Wed
998,2021-08-11 19:46:23,Unoccupied,2021-08-11,19,46,2,Wed
1004,2021-08-11 20:01:23,Unoccupied,2021-08-11,20,1,2,Wed
1004,2021-08-11 20:16:23,Unoccupied,2021-08-11,20,16,2,Wed
998,2021-08-11 20:46:23,Present,2021-08-11,20,46,2,Wed
1003,2021-08-11 21:01:23,Present,2021-08-11,21,1,2,Wed
999,2021-08-11 21:16:23,Unoccupied,2021-08-11,21,16,2,Wed
999,2021-08-11 21:46:23,Unoccupied,2021-08-11,21,46,2,Wed
1003,2021-08-11 22:01:23,Unoccupied,2021-08-11,22,1,2,Wed
1005,2021-08-11 22:16:23,Present,2021-08-11,22,16,2,Wed
1001,2021-08-11 22:31:23,Present,2021-08-11,22,31,2,Wed
998,2021-08-11 22:46:23,Present,2021-08-11,22,46,2,Wed
1002,2021-08-11 23:01:23,Present,2021-08-11,23,1,2,Wed
1000,2021-08-11 23:16:23,Present,2021-08-11,23,16,2,Wed
1002,2021-08-11 23:46:23,Present,2021-08-11,23,46,2,Wed
1003,2021-08-12 00:01:23,Present,2021-08-12,0,1,3,Thu
1004,2021-08-12 00:31:23,Present,2021-08-12,0,31,3,Thu
1002,2021-08-12 01:16:23,Unoccupied,2021-08-12,1,16,3,Thu
1004,2021-08-12 01:31:23,Unoccupied,2021-08-12,1,31,3,Thu
999,2021-08-12 01:46:23,Unoccupied,2021-08-12,1,46,3,Thu
1002,2021-08-12 02:01:23,Present,2021-08-12,2,1,3,Thu
998,2021-08-12 02:16:23,Present,2021-08-12,2,16,3,Thu
1004,2021-08-12 02:46:23,Present,2021-08-12,2,46,3,Thu
999,2021-08-12 03:01:23,Unoccupied,2021-08-12,3,1,3,Thu
1005,2021-08-12 03:31:23,Unoccupied,2021-08-12,3,31,3,Thu
998,2021-08-12 03:46:23,Present,2021-08-12,3,46,3,Thu
1004,2021-08-12 04:16:23,Present,2021-08-12,4,16,3,Thu
1002,2021-08-12 04:31:23,Unoccupied,2021-08-12,4,31,3,Thu
1004,2021-08-12 04:46:23,Unoccupied,2021-08-12,4,46,3,Thu
1000,2021-08-12 05:16:23,Unoccupied,2021-08-12,5,16,3,Thu
1003,2021-08-12 05:31:23,Present,2021-08-12,5,31,3,Thu
1001,2021-08-12 06:01:23,Present,2021-08-12,6,1,3,Thu
1001,2021-08-12 06:16:23,Unoccupied,2021-08-12,6,16,3,Thu
1005,2021-08-12 06:31:23,Present,2021-08-12,6,31,3,Thu
1004,2021-08-12 07:01:23,Present,2021-08-12,7,1,3,Thu
1000,2021-08-12 07:16:23,Unoccupied,2021-08-12,7,16,3,Thu
1001,2021-08-12 07:31:23,Unoccupied,2021-08-12,7,31,3,Thu
1002,2021-08-12 07:46:23,Present,2021-08-12,7,46,3,Thu
999,2021-08-12 08:01:23,Present,2021-08-12,8,1,3,Thu
1000,2021-08-12 08:31:23,Present,2021-08-12,8,31,3,Thu
999,2021-08-12 08:46:23,Present,2021-08-12,8,46,3,Thu
999,2021-08-12 09:16:23,Unoccupied,2021-08-12,9,16,3,Thu
1002,2021-08-12 09:31:23,Unoccupied,2021-08-12,9,31,3,Thu
1003,2021-08-12 10:16:23,Unoccupied,2021-08-12,10,16,3,Thu
999,2021-08-12 10:31:23,Present,2021-08-12,10,31,3,Thu
998,2021-08-12 11:01:23,Present,2021-08-12,11,1,3,Thu
1004,2021-08-12 11:16:23,Unoccupied,2021-08-12,11,16,3,Thu
998,2021-08-12 11:31:23,Unoccupied,2021-08-12,11,31,3,Thu
998,2021-08-12 11:46:23,Unoccupied,2021-08-12,11,46,3,Thu
1005,2021-08-12 12:01:23,Unoccupied,2021-08-12,12,1,3,Thu
1005,2021-08-12 12:16:23,Present,2021-08-12,12,16,3,Thu
998,2021-08-12 13:01:23,Unoccupied,2021-08-12,13,1,3,Thu
1001,2021-08-12 13:31:23,Present,2021-08-12,13,31,3,Thu
999,2021-08-12 13:46:23,Present,2021-08-12,13,46,3,Thu
1005,2021-08-12 14:01:23,Unoccupied,2021-08-12,14,1,3,Thu
1005,2021-08-12 14:16:23,Unoccupied,2021-08-12,14,16,3,Thu
998,2021-08-12 14:31:23,Present,2021-08-12,14,31,3,Thu
1001,2021-08-12 14:46:23,Present,2021-08-12,14,46,3,Thu
1005,2021-08-12 15:01:23,Present,2021-08-12,15,1,3,Thu
1004,2021-08-12 15:16:23,Unoccupied,2021-08-12,15,16,3,Thu
998,2021-08-12 15:31:23,Unoccupied,2021-08-12,15,31,3,Thu
1004,2021-08-12 15:46:23,Unoccupied,2021-08-12,15,46,3,Thu
1004,2021-08-12 16:01:23,Present,2021-08-12,16,1,3,Thu
1004,2021-08-12 16:31:23,Unoccupied,2021-08-12,16,31,3,Thu
1002,2021-08-12 16:46:23,Unoccupied,2021-08-12,16,46,3,Thu
1005,2021-08-12 17:01:23,Unoccupied,2021-08-12,17,1,3,Thu
1000,2021-08-12 17:31:23,Present,2021-08-12,17,31,3,Thu
1004,2021-08-12 17:46:23,Unoccupied,2021-08-12,17,46,3,Thu
1000,2021-08-12 18:16:23,Present,2021-08-12,18,16,3,Thu
1003,2021-08-12 18:31:23,Unoccupied,2021-08-12,18,31,3,Thu
1004,2021-08-12 19:01:23,Present,2021-08-12,19,1,3,Thu
1005,2021-08-12 19:16:23,Present,2021-08-12,19,16,3,Thu
1000,2021-08-12 19:31:23,Present,2021-08-12,19,31,3,Thu
1005,2021-08-12 19:46:23,Unoccupied,2021-08-12,19,46,3,Thu
1005,2021-08-12 20:01:23,Present,2021-08-12,20,1,3,Thu
1005,2021-08-12 20:31:23,Present,2021-08-12,20,31,3,Thu
1004,2021-08-12 20:46:23,Unoccupied,2021-08-12,20,46,3,Thu
1003,2021-08-12 21:01:23,Present,2021-08-12,21,1,3,Thu
1002,2021-08-12 21:16:23,Present,2021-08-12,21,16,3,Thu
1000,2021-08-12 21:31:23,Present,2021-08-12,21,31,3,Thu
998,2021-08-12 22:01:23,Present,2021-08-12,22,1,3,Thu
1001,2021-08-12 22:31:23,Present,2021-08-12,22,31,3,Thu
998,2021-08-12 23:01:23,Present,2021-08-12,23,1,3,Thu
999,2021-08-12 23:16:23,Unoccupied,2021-08-12,23,16,3,Thu
998,2021-08-12 23:46:23,Present,2021-08-12,23,46,3,Thu
999,2021-08-13 00:01:23,Unoccupied,2021-08-13,0,1,4,Fri
1001,2021-08-13 00:16:23,Present,2021-08-13,0,16,4,Fri
1002,2021-08-13 00:31:23,Present,2021-08-13,0,31,4,Fri
1004,2021-08-13 00:46:23,Unoccupied,2021-08-13,0,46,4,Fri
1000,2021-08-13 01:01:23,Unoccupied,2021-08-13,1,1,4,Fri
1003,2021-08-13 01:31:23,Unoccupied,2021-08-13,1,31,4,Fri
1004,2021-08-13 01:46:23,Unoccupied,2021-08-13,1,46,4,Fri
1000,2021-08-13 02:01:23,Unoccupied,2021-08-13,2,1,4,Fri
998,2021-08-13 02:16:23,Present,2021-08-13,2,16,4,Fri
1005,2021-08-13 02:31:23,Unoccupied,2021-08-13,2,31,4,Fri
1003,2021-08-13 02:46:23,Present,2021-08-13,2,46,4,Fri
998,2021-08-13 03:01:23,Unoccupied,2021-08-13,3,1,4,Fri
1002,2021-08-13 03:16:23,Present,2021-08-13,3,16,4,Fri
998,2021-08-13 03:31:23,Unoccupied,2021-08-13,3,31,4,Fri
1004,2021-08-13 03:46:23,Present,2021-08-13,3,46,4,Fri
1004,2021-08-13 04:01:23,Present,2021-08-13,4,1,4,Fri
1002,2021-08-13 04:16:23,Present,2021-08-13,4,16,4,Fri
1000,2021-08-13 04:31:23,Present,2021-08-13,4,31,4,Fri
998,2021-08-13 05:01:23,Present,2021-08-13,5,1,4,Fri
1001,2021-08-13 05:46:23,Present,2021-08-13,5,46,4,Fri
1000,2021-08-13 06:16:23,Present,2021-08-13,6,16,4,Fri
1005,2021-08-13 06:46:23,Present,2021-08-13,6,46,4,Fri
999,2021-08-13 07:01:23,Unoccupied,2021-08-13,7,1,4,Fri
1003,2021-08-13 07:31:23,Present,2021-08-13,7,31,4,Fri
1002,2021-08-13 08:31:23,Unoccupied,2021-08-13,8,31,4,Fri
1005,2021-08-13 09:01:23,Present,2021-08-13,9,1,4,Fri
1001,2021-08-13 09:31:23,Present,2021-08-13,9,31,4,Fri
999,2021-08-13 09:46:23,Present,2021-08-13,9,46,4,Fri
1003,2021-08-13 10:01:23,Present,2021-08-13,10,1,4,Fri
1005,2021-08-13 10:16:23,Present,2021-08-13,10,16,4,Fri
1000,2021-08-13 11:01:23,Unoccupied,2021-08-13,11,1,4,Fri
998,2021-08-13 11:16:23,Unoccupied,2021-08-13,11,16,4,Fri
1001,2021-08-13 11:31:23,Unoccupied,2021-08-13,11,31,4,Fri
999,2021-08-13 11:46:23,Present,2021-08-13,11,46,4,Fri
1000,2021-08-13 12:31:23,Present,2021-08-13,12,31,4,Fri
1001,2021-08-13 12:46:23,Present,2021-08-13,12,46,4,Fri
1000,2021-08-13 13:01:23,Present,2021-08-13,13,1,4,Fri
998,2021-08-13 13:31:23,Present,2021-08-13,13,31,4,Fri
999,2021-08-13 14:46:23,Present,2021-08-13,14,46,4,Fri
1003,2021-08-13 15:01:23,Present,2021-08-13,15,1,4,Fri
1003,2021-08-13 15:16:23,Unoccupied,2021-08-13,15,16,4,Fri
998,2021-08-13 16:01:23,Unoccupied,2021-08-13,16,1,4,Fri
1001,2021-08-13 16:16:23,Present,2021-08-13,16,16,4,Fri
1004,2021-08-13 16:46:23,Present,2021-08-13,16,46,4,Fri
1003,2021-08-13 17:01:23,Unoccupied,2021-08-13,17,1,4,Fri
1005,2021-08-13 17:31:23,Present,2021-08-13,17,31,4,Fri
999,2021-08-13 17:46:23,Present,2021-08-13,17,46,4,Fri
1005,2021-08-13 18:01:23,Present,2021-08-13,18,1,4,Fri
1000,2021-08-13 18:16:23,Unoccupied,2021-08-13,18,16,4,Fri
1001,2021-08-13 18:31:23,Present,2021-08-13,18,31,4,Fri
1000,2021-08-13 18:46:23,Unoccupied,2021-08-13,18,46,4,Fri
1005,2021-08-13 19:01:23,Present,2021-08-13,19,1,4,Fri
1002,2021-08-13 19:31:23,Present,2021-08-13,19,31,4,Fri
999,2021-08-13 19:46:23,Unoccupied,2021-08-13,19,46,4,Fri
1005,2021-08-13 20:16:23,Unoccupied,2021-08-13,20,16,4,Fri
1005,2021-08-13 20:31:23,Present,2021-08-13,20,31,4,Fri
998,2021-08-13 20:46:23,Present,2021-08-13,20,46,4,Fri
1004,2021-08-13 21:01:23,Unoccupied,2021-08-13,21,1,4,Fri
1002,2021-08-13 21:31:23,Unoccupied,2021-08-13,21,31,4,Fri
1003,2021-08-13 21:46:23,Present,2021-08-13,21,46,4,Fri
1002,2021-08-13 22:31:23,Present,2021-08-13,22,31,4,Fri
998,2021-08-13 22:46:23,Present,2021-08-13,22,46,4,Fri
1002,2021-08-13 23:01:23,Unoccupied,2021-08-13,23,1,4,Fri
